code,category,label,source,bug_type,original_hash,generation_date,version
"def variant_17_list_sumlst:
    return sumlst",,1,synthetic,missing_paren,d7828ca04ce32abdc29b0f961e47929c,20250327_160057,1.0
"def variant_17_list_sum(lst):
    retrun sum(lst)",,1,synthetic,name_error,d7828ca04ce32abdc29b0f961e47929c,20250327_160057,1.0
"def variant_18_list_sum(lst)
    return sum(lst)",,1,synthetic,missing_colon,623736a1ed8eb640da28338451cf411f,20250327_160057,1.0
"def variant_18_list_sumlst:
    return sumlst",,1,synthetic,missing_paren,623736a1ed8eb640da28338451cf411f,20250327_160057,1.0
"def variant_18_list_sum(lst):
    retrun sum(lst)",,1,synthetic,name_error,623736a1ed8eb640da28338451cf411f,20250327_160057,1.0
"def variant_19_list_sum(lst)
    return sum(lst)",,1,synthetic,missing_colon,018eceb100e857143820c00bfb0be9a0,20250327_160057,1.0
"def variant_19_list_sumlst:
    return sumlst",,1,synthetic,missing_paren,018eceb100e857143820c00bfb0be9a0,20250327_160057,1.0
"def variant_19_list_sum(lst):
    retrun sum(lst)",,1,synthetic,name_error,018eceb100e857143820c00bfb0be9a0,20250327_160057,1.0
"def variant_0_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,6be9e5e1c0c1fe5d5db100eb31e08b3a,20250327_160057,1.0
"def variant_0_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,6be9e5e1c0c1fe5d5db100eb31e08b3a,20250327_160057,1.0
"def variant_0_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,6be9e5e1c0c1fe5d5db100eb31e08b3a,20250327_160057,1.0
"def variant_1_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,2ddbb647eab70fa7ee3109392f711a0c,20250327_160057,1.0
"def variant_1_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,2ddbb647eab70fa7ee3109392f711a0c,20250327_160057,1.0
"def variant_1_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,2ddbb647eab70fa7ee3109392f711a0c,20250327_160057,1.0
"def variant_2_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,bec28a7634734e407ffc6e161ef95fdc,20250327_160057,1.0
"def variant_2_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,bec28a7634734e407ffc6e161ef95fdc,20250327_160057,1.0
"def variant_2_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,bec28a7634734e407ffc6e161ef95fdc,20250327_160057,1.0
"def variant_3_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,d6a8ef5bd2bfbd65099f647de7970e3a,20250327_160057,1.0
"def variant_3_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,d6a8ef5bd2bfbd65099f647de7970e3a,20250327_160057,1.0
"def variant_3_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,d6a8ef5bd2bfbd65099f647de7970e3a,20250327_160057,1.0
"def variant_4_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,d82932fdbdb4eb0842b71948874cdf13,20250327_160057,1.0
"def variant_4_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,d82932fdbdb4eb0842b71948874cdf13,20250327_160057,1.0
"def variant_4_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,d82932fdbdb4eb0842b71948874cdf13,20250327_160057,1.0
"def variant_5_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,214e2a0d3a47d946b7093c51cbed3a16,20250327_160057,1.0
"def variant_5_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,214e2a0d3a47d946b7093c51cbed3a16,20250327_160057,1.0
"def variant_5_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,214e2a0d3a47d946b7093c51cbed3a16,20250327_160057,1.0
"def variant_6_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,3e74638dea772c63de207ec83e987cd8,20250327_160057,1.0
"def variant_6_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,3e74638dea772c63de207ec83e987cd8,20250327_160057,1.0
"def variant_6_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,3e74638dea772c63de207ec83e987cd8,20250327_160057,1.0
"def variant_7_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,adc9f35bedaf86adfc6e5df043943495,20250327_160057,1.0
"def variant_7_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,adc9f35bedaf86adfc6e5df043943495,20250327_160057,1.0
"def variant_7_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,adc9f35bedaf86adfc6e5df043943495,20250327_160057,1.0
"def variant_8_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,295c4be3eeb9bec7ee7aacf0989f7ce9,20250327_160057,1.0
"def variant_8_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,295c4be3eeb9bec7ee7aacf0989f7ce9,20250327_160057,1.0
"def variant_8_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,295c4be3eeb9bec7ee7aacf0989f7ce9,20250327_160057,1.0
"def variant_9_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,4dae98a02d0af038dff1cdf43bb9f0b0,20250327_160057,1.0
"def variant_9_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,4dae98a02d0af038dff1cdf43bb9f0b0,20250327_160057,1.0
"def variant_9_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,4dae98a02d0af038dff1cdf43bb9f0b0,20250327_160057,1.0
"def variant_10_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,6cfc95bc6cc4f8c408722fb484846c67,20250327_160057,1.0
"def variant_10_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,6cfc95bc6cc4f8c408722fb484846c67,20250327_160057,1.0
"def variant_10_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,6cfc95bc6cc4f8c408722fb484846c67,20250327_160057,1.0
"def variant_11_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,38262eab7cf0be2c616ebff5e315e604,20250327_160057,1.0
"def variant_11_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,38262eab7cf0be2c616ebff5e315e604,20250327_160057,1.0
"def variant_11_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,38262eab7cf0be2c616ebff5e315e604,20250327_160057,1.0
"def variant_12_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,49a8b197925d86726fa80e88deeee604,20250327_160057,1.0
"def variant_12_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,49a8b197925d86726fa80e88deeee604,20250327_160057,1.0
"def variant_12_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,49a8b197925d86726fa80e88deeee604,20250327_160057,1.0
"def variant_13_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,16c497ec284ae102e21b32d3ce5a8b7d,20250327_160057,1.0
"def variant_13_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,16c497ec284ae102e21b32d3ce5a8b7d,20250327_160057,1.0
"def variant_13_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,16c497ec284ae102e21b32d3ce5a8b7d,20250327_160057,1.0
"def variant_14_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,6e44db69b4ddafeb0b4af1ec93074376,20250327_160057,1.0
"def variant_14_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,6e44db69b4ddafeb0b4af1ec93074376,20250327_160057,1.0
"def variant_14_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,6e44db69b4ddafeb0b4af1ec93074376,20250327_160057,1.0
"def variant_15_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,232b0ffcf77680f6fd8f1b10bf3a1d82,20250327_160057,1.0
"def variant_15_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,232b0ffcf77680f6fd8f1b10bf3a1d82,20250327_160057,1.0
"def variant_15_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,232b0ffcf77680f6fd8f1b10bf3a1d82,20250327_160057,1.0
"def variant_16_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,0562799d52ebd1848135f1f16da144b5,20250327_160057,1.0
"def variant_16_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,0562799d52ebd1848135f1f16da144b5,20250327_160057,1.0
"def variant_16_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,0562799d52ebd1848135f1f16da144b5,20250327_160057,1.0
"def variant_17_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,0bd3ffeee57ac0bdafef0d461afc52c8,20250327_160057,1.0
"def variant_17_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,0bd3ffeee57ac0bdafef0d461afc52c8,20250327_160057,1.0
"def variant_17_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,0bd3ffeee57ac0bdafef0d461afc52c8,20250327_160057,1.0
"def variant_18_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,97b7d2cb711d43beb006270f8e90345a,20250327_160057,1.0
"def variant_18_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,97b7d2cb711d43beb006270f8e90345a,20250327_160057,1.0
"def variant_18_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,97b7d2cb711d43beb006270f8e90345a,20250327_160057,1.0
"def variant_19_safe_divide(a, b)
    try
        return a / b
    except ZeroDivisionError
        return None",,1,synthetic,missing_colon,fa908a801733d3cc2c03edf2d26e76aa,20250327_160057,1.0
"def variant_19_safe_dividea, b:
    try:
        return a / b
    except ZeroDivisionError:
        return None",,1,synthetic,missing_paren,fa908a801733d3cc2c03edf2d26e76aa,20250327_160057,1.0
"def variant_19_safe_divide(a, b):
    try:
        retrun a / b
    except ZeroDivisionError:
        retrun None",,1,synthetic,name_error,fa908a801733d3cc2c03edf2d26e76aa,20250327_160057,1.0
